scope,path,bytes,sha256
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C10_B3_D110/controller_readable.txt,3220,73517261B10D4BEA1217D5663EABA9708588F449B76B3CC8BD748178EB816508
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C10_B3_D110/payload_readable.txt,179,1B48A94FF85A28806FE88A485479E6A4ABBA944A34BBDB8623793C51636F3D1B
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C10_B3_D110/validation.json,8612,7653C8EB7DEF8C52655AFF3AD6D1D5000BFB1BA4DD2D41FFBFDB38A120F5CF7E
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C11_B3_NC/controller_readable.txt,3416,2EDFFF6DE0BB668ACA228838A4604BACF14E616AD1E083582B492B5A16C9940E
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C11_B3_NC/payload_readable.txt,110,E05D4D2C0C0DEF0D0C3E1571B91147B35C85E6416DAD95A2F3A1075EFC3A3F86
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C11_B3_NC/validation.json,9400,0D687C70696DB29D16B751A42505FAE05DF30DB5A38DD34ACCE746D83320DD89
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C12_B3_D090/controller_readable.txt,3416,DDBBA7C3A2261DF49984766B9D9AF914258325C55E5B9E2EC1723CFA7D9EB689
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C12_B3_D090/payload_readable.txt,178,C2A3D78651BFFF49692FD9D5C5519D9C6B1DC83833CB12B51E67C861E0372F4F
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,raw/rows/F411P1_C12_B3_D090/validation.json,9064,8B60D6AFDE1D10D80405392CBA5075C42471DF3BD4FD3B90173AAE83ACA49A7F
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,row_boundary_ledger.jsonl,8164,A43547A93AA5C9889E29224FE8341853F086036ACE76ECADD11188D1F6473BDB
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,run_plan.csv,399,88EDD7D47C40354D1C9DF8B0F7EC9A083198B4A6E5CBF4D453E947AD9B88BF45
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,semantic_source_validation.json,901,125BE5E3BEDA7D00A2D61019FD9528E020CEBD759838E9323BE60D9E34A9A292
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,test_core_native.log,4935,6B3F544CCEF12AD5EB9DA0E270853385A37D95107B5BAE48AFF557531548A38C
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,test_exit_codes.json,50,1E30B411C3AE51A8E58986FA302FF6BE66127D1BBC29E73A8B9ABF89C761B9CC
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,test_extension_host.log,120,FA44C50F1B64CDE46222E9BAD72BA13AD1E3321383BF418370141C8A31414C80
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,test_payload_native.log,1002,62EA4F73C3D1D1122EFD1AC24210CD7C6E695095E9B0EE498CAA4A95C856E944
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,unexpected_and_boundary_artifacts.json,2378,5B182DE9A320EB35680AD2540682F30069623DD9FE80854D1ABCADDF7363DECF
C:/WashiOS-extension-backup/f411_pair1_campaign_20260901_seed20260901_b3,validity_rules.json,521,2BED85AB810D3FC8278FE130D67DA26C3F726A9301D42696018F8DBA3D730E0C
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,.gitattributes,8,705FD4D6451A31D36B3DF7DE96F83F30AC976C9B4A6D1E51671D8E2F33E2D0DA
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,acquisition_protocol.json,738,278767A5F74B397D45E701271A6FF65DF54F2377716CCD5BA32449A184A99D04
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,acquisition_source_state.json,701,9C5C438A47EC3BEF59E266200C070F039AA115B6F73294E7D24D483082ACCC3C
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,attempt_ledger.json,4479,E01CCEAA06304AFEA882CEE066387AD6FFFDF0B25137DA69EE9A4C12A91D2785
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,backup_plan.json,445,A78C0A411A627954E7AEA5FCA8172015283218E545F975841FB9FD742B98E82B
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,build_test_validation.json,1209,13B09BF78A366BB3C88BBAEF48906145E59D357F69235991D952E7000E052533
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,campaign_validation.json,123711,D9398874997DD658494C2C1F7E1D8A3289E8EEB67B4EAB2E23E3E99C83AE8090
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,commands.txt,1535,22AC361FE7D9E3C312E0485ACE66351BF4BFB39CCCC776BC1A956F68006B598A
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,condition_definitions.json,361,DA9160BC45519023721F2A84CA7C2284321CC082CE51EA04DB08E59D57AF25C9
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,configuration_only_equivalence.json,1926,8486A2D69EDB9A669EFF33A7CC9A37D72146D7275157614D051F4B09ED51F503
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,counter_delta_summary.json,1514,01B974C719C7DEB4123C41733495F8EE5D60659C4EDE4B15BC4F64F697D3FFB6
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,descriptive_condition_summary.json,2429,7724BA50B6341E5676C0736C19F41B7A07B0E80AA8D71A45DF765546A854D9C4
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,execution_record.json,677,672D1885052FCDB4044EE4B9067913D00BC2B4B145AC7A30F4CC9F689C511967
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,F411_PAIR2_CAMPAIGN_SHA256SUMS.csv,9214,481F56C98647D037CFAA5698BDEF61C0D918D42954A646E36C7479EA8203588E
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,final_attempt_ledger.json,4479,E01CCEAA06304AFEA882CEE066387AD6FFFDF0B25137DA69EE9A4C12A91D2785
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,final_disposition.json,398,6D26DE55D2B2D30E0C780D90053FF6CA93B628BE705D1076173CA6A7A3E6D815
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,final_validation.json,1040,7C0AEBD26A45B22FCEB9BFE92470EEC48FCDD8D3DA5715D9C8B1AC84CF4831C7
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,firmware/f411_p2_fixed_controller.bin,19832,8686113C4A83E1600EBE66FB3B3F8795853011B4B0E69D91F9E68EBB3FD8FE68
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,firmware/f411_p2_fixed_controller.elf,158152,9AA52D103E977A8B18968A0B7F3D69E74361AC5E5FFDFA6B3CBC49A3AD722D78
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,firmware/f411_p2_payload.bin,8152,52F145488CAD9D3A9711F77DF1DFB9F76DFEAE6660FE9E1FBD5560AA738BFBBB
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,firmware/f411_p2_payload.elf,143396,0BC0EAAA7830B001CD31F1805C1002275E62FAF8DE6BC8C1AF44ABF5A2005493
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,hardware_enumeration.json,755,6CA3BB7D21E37848174DC0C9565FD4B666E822997352CA42AD58CCE1798F858C
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,hardware_gate_status.json,657,6743099AB8808CE15129DB3A72EA5C364F1B480B495AD59004A159D95E8572EB
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,human_wiring_confirmation.json,935,4D1EFA8052445C2F7DEB0AF16B9C607FC738DAA59EA9752D2B7D2212214DFEEB
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,independent_validation.json,648,3E95734FCA902947EB5840E65EEC1F4A11DCE2F22BDFC972BFC86CC74F928472
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,locked_attempt_ledger.json,2991,315A0FEDF1F27639982B158F21B748C3A2338B762763AD6D3B1F3BE22AB3F4FE
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,locked_manifest.json,3647,55D9C29253C0011ED8C9D2CF14274A9D63A9B15199068B91F77FA7A7BDA093FC
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,port_close_status.json,126,FB8367B613F378889800CCFCBAB770E21256A0DDDA93621BCBA37875817CE498
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,postacquisition_crosscheck.json,664,9A3DD612C34CBF7301049AF48B1A486A106EEBED481E06EBB834317A5431E420
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,preacquisition_inventory_reconciliation.json,852,6046D36F2FEA47726B44CA96650AA3CF4FE23EFDDAA3E2D4C1441F0F7C76D84B
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,PREACQUISITION_SHA256SUMS.csv,2300,DE4894ED6056B23E1A7E9A191931B754F3098D9D1B82DFD8456D7650B4A1E9BA
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,preacquisition_source_state.json,686,E6C05DE3C9415D11722FE2D2DBE0A9350F28E0DAAA7835CF85E3655C7D82552A
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,preacquisition_validation.json,995,AD72E24EC45F78CE30C65F39674A20F3FCEC4DB05A43312907C97537D9B28540
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,precheck_validation.json,5426,814647CC15BA174D84335815D62AAB9482A5D6A9BF56362EE495F44330B851B9
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,prior_inventory_validation.json,1986,C21278AD97DA1FD990294D1086C99B098C3FC8979F79013D748CA7F68ACC9051
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,process_and_final_state.json,587,0F306E7DA0951118884B0E3EE8B0FACAA96B305498CF6CB328C2A5DB3737A849
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/master/controller.log,114343,CF4FE0EAC032677381C3180D7B6A4F51073EB731E5C0AC52C020191DACA0B242
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/master/controller_readable.txt,54319,66C4F216D62998337EC51D2317D1EA57D9179DB6F2767B49277BCF843F6CFBD5
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/master/flash_controller.log,1335,95E32373140D8A0C1DA1EEA2B3C688D3D6946A7FA438B75593A3479280021224
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/master/flash_payload.log,1335,208005A4176AE5BAC043D3CAC734BA08DB28C121B4A522B135BBB38046C3C66F
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/master/payload.log,4338,632A9D31AF48ACC254697C87AF28399F7B422217F6AE60CE0510EBAED2CD6F66
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/master/payload_readable.txt,2334,11BA9E6E13AE112D273892454867875119F8187E39A7805E3D29D67F4C4D92DB
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C01_B1_NC/controller_readable.txt,3195,8FD29B7A66A4FC2E16E70A45B83F8E50FE1008254459C097181AB3F6687C0CD7
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C01_B1_NC/payload_readable.txt,110,4236A3F9BF07EC42B47B87AE75E548E25368F8AEE4DD50D8445812FE88E39849
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C01_B1_NC/validation.json,9049,449947012CCD890C9C7D61BFD01122F3F60310B46376D5F5947A5D514A935F29
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C02_B1_D110/controller_readable.txt,3212,82CC7EB7B8D8A68787671EE059EB93923DBC965AF1B4CC7B6A440FD9156F9341
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C02_B1_D110/payload_readable.txt,179,B8AFB3A5701FED2D1F06CD5A09ED1ECA2113F13395CBE65A7F8035F24A45F844
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C02_B1_D110/validation.json,8602,06031E1B4C35F8B90E1C22308E74979DCA2B94763A10C90CBF6BFDCDA39A14EA
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C03_B1_D090/controller_readable.txt,3408,D46CC9CADA17600A4DF91F90997032B39BC061E62595EB89C02868A031C8BC91
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C03_B1_D090/payload_readable.txt,178,F7DDE4D50FF215A1417AD2A3DF44DD11FEB3C9F21FB75FAE6CC1E49CCC139DB0
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C03_B1_D090/validation.json,9058,6B38287B94079CE048E880286B7599EB8CE4D2EC8FB599686776564FFE0FDF78
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C04_B1_D100/controller_readable.txt,3216,B2B85ABDC5357394F1FA1DC37B9359915E795CB1A990EE5D88E7B39BDD58F922
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C04_B1_D100/payload_readable.txt,179,F1D158B71AAC6DF53537091E5B2326ECF3DAA2F8A19408ED6E7AD3D6E32C2BD3
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C04_B1_D100/validation.json,8443,8530DFFFF1505AC7F12638CF7D208548FD0E53A1FCB7E3332F795882D9FC7C53
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C05_B2_D090/controller_readable.txt,3345,2E5B5677966FB0EAB98BD66FBA356CA0E1062FC2ECB8A7FF8541C449CF1BE7CB
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C05_B2_D090/payload_readable.txt,178,1EE17CE63AE0979AE699544AD7D9244DAE0348D49739E6F1721A0C996CB8103A
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C05_B2_D090/validation.json,9394,FACC6F0E37CB7810E68BC06ED39EEC0149133CFB71D50D0D039218985E5649DF
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C06_B2_NC/controller_readable.txt,3416,43D4A43330437AFE306D391889D080EEEE6489F5643610BA26C3367690B465E9
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C06_B2_NC/payload_readable.txt,110,0C3FAB49C19C90C33A88AA59CF40EC797CE5B932CE168E1BFB86395BB9B845D7
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C06_B2_NC/validation.json,9397,330A200220469F0486B44593BC7E420A07EE3CEB8E7A1313EA68269513315537
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C07_B2_D100/controller_readable.txt,3220,79C126D8BE75B951D66BD94509780BD07D8369B963FF0AC30F41B4D7F8BFC6B9
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C07_B2_D100/payload_readable.txt,179,E615801077782AEB259DBFF27779D6728D75BB0EC17D6950923EC8EBD9C5085D
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C07_B2_D100/validation.json,8616,A113727DBD3DD80ECA34C18FE0D5B8813E9D8C8EACF6D0A90F3544F2013BEEDA
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C08_B2_D110/controller_readable.txt,3149,D596E7F95E4C435BA8755E92B58FF18487236BAFF19BE8E90975623A7AC1CDC5
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C08_B2_D110/payload_readable.txt,179,08D3BDE020E075D5088F2831E3AEA955C7B07913A9D30FB72853EA10AE48A31A
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C08_B2_D110/validation.json,8450,A326DAD14CD3D7D48F3D287150F1379460A1F03B001DB3D448A4B70DA96BD4B5
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C09_B3_D100/controller_readable.txt,3220,1F1CA4CBFAD538CF0E60BBC5ACAC9DC95FFA6C33221663987CCFA6E61F198335
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C09_B3_D100/payload_readable.txt,179,E931833BF6264794924F20A3F7CCAE704EA088DD7E46394900463773E2F7D9F9
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C09_B3_D100/validation.json,8447,34CCC7A162A5BE9C7170A3AFDBFB7CDC2EC4FA48EF5D9CBCA1A481B0FEB40870
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C10_B3_D110/controller_readable.txt,3220,C071C133A06BC10E28B42131307333D14BE496E48ED2C38CE58DB7FEA83ED46F
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C10_B3_D110/payload_readable.txt,179,A6140596EEA46D6ED183402882E42E11FFCA474B087C59F77609D39113112111
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C10_B3_D110/validation.json,8614,AEA43FE9FB88BB098F6CED15C06C101C22CCF8515BC058E0B5EFA2896F092045
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C11_B3_NC/controller_readable.txt,3416,0065AC22DC3DDF87246435C3D978B3395D160AD92C6602F9228E7E7C3F3723C0
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C11_B3_NC/payload_readable.txt,110,46099FA1180288BB45DB0AB25AD2918C0F4CA6F335127D5CCA4109E285880A67
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C11_B3_NC/validation.json,9403,21AF71236BD37FAA44B3B79BD2A58E973F120FE406FDA58AF7874DAA6000A738
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C12_B3_D090/controller_readable.txt,3416,AECBDFACC22CAFEBFD8EDDFD070C02F037C649D4A890EAE95F33F86D69503060
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C12_B3_D090/payload_readable.txt,178,C87CE5D37EDB8017FF34D725777E2368F4B1B6F92D35390BC32F5327176E3B26
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,raw/rows/F411P2_C12_B3_D090/validation.json,9396,65961EAFB2045F9184AC06B0A0A9BCE5592519A5A7A4003802710515D77C95A9
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,row_boundary_ledger.jsonl,8164,F84829FBC22C9FF9730FD10DFBDF2E8952583097D87A174FE48B251595C05541
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,run_plan.csv,399,7C8A60145CDAFB04BC6F1553B42D401FC35532B64B587D90D62942D4947E103F
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,unexpected_and_boundary_artifacts.json,1887,0766F27D85ABD33992867AF9A698457ADF7B3363F5B542488C9F0347DB3F21D3
C:/WashiOS-extension-backup/f411_pair2_campaign_20260901_seed20260901_b3,validity_rules.json,521,2BED85AB810D3FC8278FE130D67DA26C3F726A9301D42696018F8DBA3D730E0C
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,INTEGRATION_SHA256SUMS.csv,3493,4C0D6FC2AF25228AB3080677D5C14C58DB83029D9041D04610E93F22C3D4BA15
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,INTEGRATION_VALIDATION.json,1812,36EC0728D192A3A8A4123CC2CDBDCC33DF842B025464D070E1BBCBC4AE9F37E8
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/build.log,15185,EE805B07C4AB200BDE494CFABADAAC3F0C118C6D8E9151F79E5B8F44B56BD7A1
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/INCLUSION_DECISION.md,670,9788C30FB10F1294DFCB61503731D4D8ECA2B3529008E15ADDF0AF32B6C9B430
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.aux,5892,7335D309B96D5ED7B1409037C98A69A1A5DF83D4BB807D982EEE084E2F06EEC6
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.bbl,2462,309C235E5D7F55DC881375FABF5B67AD70AB766216879ED52211919A9D7CC8DB
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.blg,379,0D78A60ABC96272E29FC0AFDA82E8681D243D9DDF183989AE112163835C94C7B
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.log,27943,8BFA90880E37941487CC1490B3EFDC07734525B99124ACAEF1F0058A9A0E4524
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.out,3364,2331E0BD777DE3B64F185E8230F2A2636E7D41015B9F587D21A314A6FD39CEF2
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.pdf,66151,2E3E684431608396122F018BE45A17BA7F05FAD92F1E017934FC9F624395A3F5
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/main.tex,26355,E6E7942E895819FB9DA46CE28E31A8A1C39D39E453193A3445A18DD249236E44
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/MANUSCRIPT_DIFF.patch,14599,37D946F68AC77FAAA3ED490317E829AA5FD92EDF503A7790C7120D640ACE1E27
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/pair_condition_pattern.pdf,15788,48D6D71AC3AF9024847B2F05D251B15F41ABFB57B9A0670E2F22E7E3AE93F245
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/ANONYMITY_CLAIM_AUDIT.md,1822,45BBA0AF09AF5F24279FC89B8046973BB9937F10F32AACC579B864B6AEDBDFAB
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/CLAIM_EVIDENCE_TRACEABILITY.json,1901,341E7F932AE38972A881C855F6AE1767D84BDE680B7BA00F7F47A9FEFBA3A9FD
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/page-1.png,548074,EBE668EF9E774B222BA1035FFFF7F4FAB870BC398FB805EEF3FC7A7CF4855F64
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/page-2.png,456973,894A9C2096F672DECD1BA578152CE8595DC07E625D65888138CF67BF9346EF9B
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/page-3.png,538028,026FC1386D8D88E26744CF7FC81C363E462B6DB79D3BA768BBB1968D29ED2CD0
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/page-4.png,572007,06E18B612F8F28AF18E18629B05C971834D5EA3C9E2FF48284DA68AB8E433071
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/page-5.png,262782,F77E7C99644D4B769561E0416EFAE59A6BE0BC1D1F1CDAACE681726D9A121590
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/PAGE_COUNT.json,334,C0E9C97778DA54F0615AE8C10A511079A8EE96C26053A818E7313158507CF33E
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/pdfinfo.txt,667,13FB6DE3CC3F125417E58AD4FEE10CFC47A23EDDDFA867DDC5F6AE4735D61A34
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/qa/RENDERED_PAGE_QA.md,1237,706F909D9B9D573811CE858A4D8EB7CE3BC4CD1C90A89D2794A35E4F648DFF5B
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,manuscript_candidate/references.bib,2440,B936C7F6AF1E173CEB771D5BB430F3652846B759C494E71B674D3071D387AC00
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,README.md,1196,C313B2B7310D05E921C0EFC699CBCA77BB41319103F5C812535566BBD0D7CD8C
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/condition_outcomes.csv,846,EEF215CD18CADF3DE9466A665CEF56D49FCAC25FFEBDB5555CD3F66260C6A259
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/FRIDAY_GAP_DECISION.md,1395,70BBBE40F013BFC2C7DC838BBB84F61572CC25E2FE76999939155366FD416926
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/pair_comparison.csv,882,F966F62B74A5D62E2E5F7A0012425B298A31B02A5CF501F15E5D5EEFE4F5BBCD
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/pair_condition_pattern.pdf,15788,48D6D71AC3AF9024847B2F05D251B15F41ABFB57B9A0670E2F22E7E3AE93F245
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/pair_condition_pattern.png,60048,1B7AEC66353ECC8760FA260C0D5F5ED58F7B6358B31A275C9442FAAB3671FAFD
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/PROVENANCE.json,13323,716D874980AF631EA09F143797C6B045123E8DFC68FCF981D1354C73F024E5EC
C:/WashiOS-extension-backup/f411_cross_pair_integration_20260902,synthesis/SYNTHESIS.md,2751,E6206CF1479312AFAE23512DBB9FDD3029B9B3FC1CB773EA38361464A82064D2
C:/WashiOS-extension-backup/f411_claim_correction_20260902,CLAIM_CHANGE_RECORD.json,1298,14DBEF60BB3C1646F3C704260459AE02F872105308757A2CF3941DF0069523A0
C:/WashiOS-extension-backup/f411_claim_correction_20260902,CORRECTION_SHA256SUMS.csv,2837,B832BFA847EE553AC6AD142FFDFABFA5BAF2298D73A0B8A350A042A224311106
C:/WashiOS-extension-backup/f411_claim_correction_20260902,FINAL_VALIDATION.json,6473,4C4B2C2E373E3DF5D181ECBB0BA521512C131449D03ABA2510278D3CF5579F90
